condition,replicate,locus,ils,sequence_length,analysis_model,support,correct,split_size
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,,False,4
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,,False,5
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,,False,6
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,,False,7
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,0.333,False,8
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,0.333,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,0.333,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,0.333,True,10
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,0.986,True,7
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,0.333,False,5
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,0.333,False,4
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,0.333,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,0.99,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,0.998,True,2
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,0.911,True,3
ils=low|rep=01|length=200|model=gtr_g4,1,1,low,200,gtr_g4,0.975,True,2
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,,False,4
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,,False,5
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,,False,6
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,0.333,False,7
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,0.333,False,10
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,0.333,False,7
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,0.973,True,6
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,0.333,False,5
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,0.333,False,4
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,0.333,False,4
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,0.569,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,0.985,True,2
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,0.333,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,2,low,200,gtr_g4,0.333,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,,False,4
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,,False,5
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,,False,6
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,,False,7
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,,False,8
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,,False,9
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,0.333,False,5
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,0.333,False,4
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,0.333,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,0.333,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,0.333,False,7
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,1.0,True,6
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,0.333,False,5
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,0.333,True,4
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,3,low,200,gtr_g4,,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,,False,4
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,,False,5
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,,False,6
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,,False,7
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,,False,8
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,,False,9
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,,False,10
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,0.333,False,6
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,0.333,False,4
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,1.0,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,0.333,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,0.333,False,5
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,0.333,False,4
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,0.333,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,4,low,200,gtr_g4,0.333,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,0.333,False,7
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,0.333,False,8
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,,False,9
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,,False,10
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,,False,10
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,,False,9
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,,False,8
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,,False,7
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,,False,6
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,,False,5
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,,False,4
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,0.975,True,6
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,0.992,True,5
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,0.333,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,5,low,200,gtr_g4,0.333,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,0.333,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,0.333,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,0.333,False,6
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,,False,5
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,,False,4
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,0.333,False,9
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,1.0,True,6
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,,False,5
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,,False,4
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,0.995,True,6
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,0.333,False,5
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,0.333,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,6,low,200,gtr_g4,0.999,True,2
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,,False,3
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,,False,4
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,,False,5
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,,False,6
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,,False,7
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,,False,8
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,,False,9
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,,False,10
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,,False,10
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,,False,9
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,,False,8
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,,False,7
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,0.333,False,6
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,0.333,False,4
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,0.983,True,3
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,0.333,False,2
ils=low|rep=01|length=200|model=gtr_g4,1,7,low,200,gtr_g4,0.333,False,2
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,,False,2
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,,False,3
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,,False,4
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,,False,5
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,,False,6
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,,False,7
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,0.333,False,8
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,0.333,False,3
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,0.333,False,2
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,0.333,True,10
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,0.991,True,7
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,0.333,False,5
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,0.333,False,3
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,0.995,False,2
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,0.333,False,2
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,0.998,True,2
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,0.943,True,3
ils=low|rep=01|length=200|model=gtr,1,1,low,200,gtr,0.985,True,2
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,,False,2
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,,False,3
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,,False,4
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,,False,5
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,,False,6
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,0.333,False,7
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,0.333,False,6
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,0.333,False,3
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,1.0,True,2
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,0.333,False,3
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,0.334,False,2
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,0.333,False,8
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,0.333,False,2
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,0.992,True,6
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,0.333,False,5
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,0.333,False,4
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,,False,3
ils=low|rep=01|length=200|model=gtr,1,2,low,200,gtr,,False,2
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,,False,2
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,,False,3
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,,False,4
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,,False,5
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,,False,6
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,,False,7
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,,False,8
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,,False,9
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,0.333,False,10
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,0.333,False,9
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,0.333,False,2
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,0.333,False,7
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,1.0,True,6
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,0.333,False,5
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,0.333,True,4
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,,False,3
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,,False,2
ils=low|rep=01|length=200|model=gtr,1,3,low,200,gtr,0.333,False,2
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,,False,2
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,,False,3
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,,False,4
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,,False,5
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,,False,6
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,,False,7
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,,False,8
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,,False,9
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,,False,10
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,0.333,False,7
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,0.333,False,6
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,0.333,False,4
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,1.0,False,3
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,,False,2
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,0.333,False,2
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,0.333,False,4
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,0.333,False,2
ils=low|rep=01|length=200|model=gtr,1,4,low,200,gtr,0.333,False,2
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,0.333,False,7
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,0.333,False,8
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,,False,9
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,,False,10
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,,False,10
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,,False,9
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,,False,8
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,,False,7
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,,False,6
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,,False,5
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,,False,4
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,,False,3
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,,False,2
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,0.975,True,6
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,0.992,True,5
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,0.333,False,3
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,,False,2
ils=low|rep=01|length=200|model=gtr,1,5,low,200,gtr,0.333,False,2
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,0.333,False,2
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,0.333,False,3
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,0.333,False,6
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,,False,5
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,,False,4
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,,False,3
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,,False,2
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,0.333,False,9
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,1.0,True,6
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,,False,5
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,,False,4
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,,False,3
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,,False,2
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,0.995,True,6
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,0.333,False,5
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,0.333,False,3
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,,False,2
ils=low|rep=01|length=200|model=gtr,1,6,low,200,gtr,0.999,True,2
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,,False,2
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,,False,3
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,,False,4
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,,False,5
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,,False,6
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,,False,7
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,,False,8
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,,False,9
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,,False,10
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,,False,10
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,,False,9
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,,False,8
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,,False,7
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,0.333,False,6
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,0.333,False,4
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,0.982,True,3
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,0.333,False,2
ils=low|rep=01|length=200|model=gtr,1,7,low,200,gtr,0.333,False,2
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,,False,2
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,,False,3
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,,False,4
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,,False,5
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,,False,6
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,,False,7
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,0.333,False,8
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,0.333,False,5
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,0.333,False,4
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,0.938,True,3
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,0.954,True,2
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,0.333,False,8
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,0.984,True,7
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,0.333,False,5
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,0.333,False,3
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,0.989,False,2
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,0.333,False,2
ils=low|rep=01|length=200|model=hky_g4,1,1,low,200,hky_g4,0.997,True,2
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,,False,2
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,,False,3
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,,False,4
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,,False,5
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,,False,6
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,0.333,False,10
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,0.333,False,10
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,0.333,False,2
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,0.333,False,8
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,0.982,True,2
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,0.978,True,6
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,0.333,False,5
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,0.333,False,4
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,,False,3
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,,False,2
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,0.333,False,4
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,0.333,False,3
ils=low|rep=01|length=200|model=hky_g4,1,2,low,200,hky_g4,0.356,False,2
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,,False,2
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,,False,3
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,,False,4
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,,False,5
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,,False,6
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,,False,7
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,,False,8
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,,False,9
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,0.333,False,10
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,0.333,False,2
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,0.333,False,9
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,0.333,False,2
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,0.333,False,7
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,1.0,True,6
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,0.333,False,5
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,0.333,True,4
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,,False,3
ils=low|rep=01|length=200|model=hky_g4,1,3,low,200,hky_g4,,False,2
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,,False,2
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,,False,3
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,,False,4
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,,False,5
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,,False,6
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,,False,7
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,,False,8
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,,False,9
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,,False,10
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,0.333,False,6
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,0.333,False,4
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,1.0,False,3
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,,False,2
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,0.333,False,2
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,0.333,False,5
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,0.333,False,4
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,0.333,False,2
ils=low|rep=01|length=200|model=hky_g4,1,4,low,200,hky_g4,0.333,False,2
ils=low|rep=01|length=200|model=hky_g4,1,5,low,200,hky_g4,0.333,False,7
ils=low|rep=01|length=200|model=hky_g4,1,5,low,200,hky_g4,0.333,False,8
ils=low|rep=01|length=200|model=hky_g4,1,5,low,200,hky_g4,,False,9
ils=low|rep=01|length=200|model=hky_g4,1,5,low,200,hky_g4,,False,10
ils=low|rep=01|length=200|model=hky_g4,1,5,low,200,hky_g4,,False,10
ils=low|rep=01|length=200|model=hky_g4,1,5,low,200,hky_g4,,False,9
ils=low|rep=01|length=200|model=hky_g4,1,5,low,200,hky_g4,,False,8
ils=low|rep=01|length=200|model=hky_g4,1,5,low,200,hky_g4,,False,7
ils=low|rep=01|length=200|model=hky_g4,1,5,low,200,hky_g4,,False,6
ils=low|rep=01|length=200|model=hky_g4,1,5,low,200,hky_g4,,False,5
ils=low|rep=01|length=200|model=hky_g4,1,5,low,200,hky_g4,,False,4
