condition,ils,replicate,sequence_length,analysis_model,unweighted_nrf,contracted_unweighted_nrf,weighted_nrf,hybrid_weighted_nrf,delta_weighted_minus_unweighted,delta_weighted_minus_contracted,delta_hybrid_minus_unweighted,delta_hybrid_minus_contracted
ils=low|rep=04|length=800|model=hky_g4,low,4,800,hky_g4,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.1111111111111111,0.0,-0.1111111111111111,0.0
ils=low|rep=04|length=800|model=hky,low,4,800,hky,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.05555555555555555,0.0,-0.05555555555555555,0.0
ils=low|rep=04|length=800|model=jc,low,4,800,jc,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
ils=low|rep=05|length=800|model=gtr_g4,low,5,800,gtr_g4,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0
ils=low|rep=05|length=800|model=gtr,low,5,800,gtr,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.05555555555555555,0.0,-0.05555555555555555,0.0
ils=low|rep=05|length=800|model=hky_g4,low,5,800,hky_g4,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.0,0.05555555555555555,0.0
ils=low|rep=05|length=800|model=hky,low,5,800,hky,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.05555555555555555,0.0,-0.05555555555555555,0.0
ils=low|rep=05|length=800|model=jc,low,5,800,jc,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.05555555555555555,0.0,-0.05555555555555555,0.0
ils=low|rep=06|length=800|model=gtr_g4,low,6,800,gtr_g4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ils=low|rep=06|length=800|model=gtr,low,6,800,gtr,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0
ils=low|rep=06|length=800|model=hky_g4,low,6,800,hky_g4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ils=low|rep=06|length=800|model=hky,low,6,800,hky,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0
ils=low|rep=06|length=800|model=jc,low,6,800,jc,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0
ils=low|rep=07|length=800|model=gtr_g4,low,7,800,gtr_g4,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0
ils=low|rep=07|length=800|model=gtr,low,7,800,gtr,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0
ils=low|rep=07|length=800|model=hky_g4,low,7,800,hky_g4,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0
ils=low|rep=07|length=800|model=hky,low,7,800,hky,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0
ils=low|rep=07|length=800|model=jc,low,7,800,jc,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0
ils=low|rep=08|length=800|model=gtr_g4,low,8,800,gtr_g4,0.0,0.05555555555555555,0.0,0.0,0.0,-0.05555555555555555,0.0,-0.05555555555555555
ils=low|rep=08|length=800|model=gtr,low,8,800,gtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ils=low|rep=08|length=800|model=hky_g4,low,8,800,hky_g4,0.0,0.05555555555555555,0.0,0.0,0.0,-0.05555555555555555,0.0,-0.05555555555555555
ils=low|rep=08|length=800|model=hky,low,8,800,hky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ils=low|rep=08|length=800|model=jc,low,8,800,jc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ils=low|rep=09|length=800|model=gtr_g4,low,9,800,gtr_g4,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0
ils=low|rep=09|length=800|model=gtr,low,9,800,gtr,0.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,-0.05555555555555555
ils=low|rep=09|length=800|model=hky_g4,low,9,800,hky_g4,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0
ils=low|rep=09|length=800|model=hky,low,9,800,hky,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0
ils=low|rep=09|length=800|model=jc,low,9,800,jc,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0
ils=low|rep=10|length=800|model=gtr_g4,low,10,800,gtr_g4,0.0,0.05555555555555555,0.0,0.0,0.0,-0.05555555555555555,0.0,-0.05555555555555555
ils=low|rep=10|length=800|model=gtr,low,10,800,gtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ils=low|rep=10|length=800|model=hky_g4,low,10,800,hky_g4,0.0,0.05555555555555555,0.0,0.0,0.0,-0.05555555555555555,0.0,-0.05555555555555555
ils=low|rep=10|length=800|model=hky,low,10,800,hky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ils=low|rep=10|length=800|model=jc,low,10,800,jc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ils=high|rep=01|length=800|model=gtr_g4,high,1,800,gtr_g4,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.11111111111111113,0.0,-0.11111111111111113,0.0
ils=high|rep=01|length=800|model=gtr,high,1,800,gtr,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,-0.16666666666666666,0.0
ils=high|rep=01|length=800|model=hky_g4,high,1,800,hky_g4,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
ils=high|rep=01|length=800|model=hky,high,1,800,hky,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.05555555555555555,0.0,-0.05555555555555555,0.0
ils=high|rep=01|length=800|model=jc,high,1,800,jc,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,-0.16666666666666666,0.0
ils=high|rep=02|length=800|model=gtr_g4,high,2,800,gtr_g4,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,-0.1111111111111111,-0.1111111111111111
ils=high|rep=02|length=800|model=gtr,high,2,800,gtr,0.2777777777777778,0.16666666666666666,0.2777777777777778,0.2222222222222222,0.0,0.11111111111111113,-0.05555555555555558,0.05555555555555555
ils=high|rep=02|length=800|model=hky_g4,high,2,800,hky_g4,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,-0.1111111111111111,-0.1111111111111111
ils=high|rep=02|length=800|model=hky,high,2,800,hky,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
ils=high|rep=02|length=800|model=jc,high,2,800,jc,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,0.0
ils=high|rep=03|length=800|model=gtr_g4,high,3,800,gtr_g4,0.1111111111111111,0.0,0.05555555555555555,0.05555555555555555,-0.05555555555555555,0.05555555555555555,-0.05555555555555555,0.05555555555555555
ils=high|rep=03|length=800|model=gtr,high,3,800,gtr,0.05555555555555555,0.0,0.0,0.0,-0.05555555555555555,0.0,-0.05555555555555555,0.0
ils=high|rep=03|length=800|model=hky_g4,high,3,800,hky_g4,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.1111111111111111,-0.05555555555555555,0.0,0.0,0.05555555555555555
ils=high|rep=03|length=800|model=hky,high,3,800,hky,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.0,0.05555555555555555,0.0
ils=high|rep=03|length=800|model=jc,high,3,800,jc,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0
ils=high|rep=04|length=800|model=gtr_g4,high,4,800,gtr_g4,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.0,-0.05555555555555555,0.0,-0.05555555555555555
ils=high|rep=04|length=800|model=gtr,high,4,800,gtr,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0
ils=high|rep=04|length=800|model=hky_g4,high,4,800,hky_g4,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.0,-0.05555555555555555,0.0,-0.05555555555555555
ils=high|rep=04|length=800|model=hky,high,4,800,hky,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0
ils=high|rep=04|length=800|model=jc,high,4,800,jc,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,0.0
ils=high|rep=05|length=800|model=gtr_g4,high,5,800,gtr_g4,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.0,0.0,0.05555555555555555,-0.1111111111111111,-0.05555555555555555
ils=high|rep=05|length=800|model=gtr,high,5,800,gtr,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111
ils=high|rep=05|length=800|model=hky_g4,high,5,800,hky_g4,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.16666666666666666,-0.1111111111111111,0.05555555555555555,-0.05555555555555555,0.1111111111111111
ils=high|rep=05|length=800|model=hky,high,5,800,hky,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111
ils=high|rep=05|length=800|model=jc,high,5,800,jc,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.1111111111111111
ils=high|rep=06|length=800|model=gtr_g4,high,6,800,gtr_g4,0.0,0.05555555555555555,0.0,0.0,0.0,-0.05555555555555555,0.0,-0.05555555555555555
ils=high|rep=06|length=800|model=gtr,high,6,800,gtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ils=high|rep=06|length=800|model=hky_g4,high,6,800,hky_g4,0.0,0.05555555555555555,0.0,0.0,0.0,-0.05555555555555555,0.0,-0.05555555555555555
ils=high|rep=06|length=800|model=hky,high,6,800,hky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ils=high|rep=06|length=800|model=jc,high,6,800,jc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ils=high|rep=07|length=800|model=gtr_g4,high,7,800,gtr_g4,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,-0.05555555555555555,0.0,-0.05555555555555555
ils=high|rep=07|length=800|model=gtr,high,7,800,gtr,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0
ils=high|rep=07|length=800|model=hky_g4,high,7,800,hky_g4,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0
ils=high|rep=07|length=800|model=hky,high,7,800,hky,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0
ils=high|rep=07|length=800|model=jc,high,7,800,jc,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.0,-0.05555555555555555
ils=high|rep=08|length=800|model=gtr_g4,high,8,800,gtr_g4,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.0,0.05555555555555555,0.0,0.05555555555555555
ils=high|rep=08|length=800|model=gtr,high,8,800,gtr,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
ils=high|rep=08|length=800|model=hky_g4,high,8,800,hky_g4,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.0,0.05555555555555555,0.0,0.05555555555555555
ils=high|rep=08|length=800|model=hky,high,8,800,hky,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.0,0.05555555555555555,0.0,0.05555555555555555
ils=high|rep=08|length=800|model=jc,high,8,800,jc,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
ils=high|rep=09|length=800|model=gtr_g4,high,9,800,gtr_g4,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.05555555555555555,-0.05555555555555555,0.0,-0.1111111111111111
ils=high|rep=09|length=800|model=gtr,high,9,800,gtr,0.05555555555555555,0.05555555555555555,0.0,0.0,-0.05555555555555555,-0.05555555555555555,-0.05555555555555555,-0.05555555555555555
ils=high|rep=09|length=800|model=hky_g4,high,9,800,hky_g4,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.05555555555555555,-0.05555555555555555,0.0,-0.1111111111111111
ils=high|rep=09|length=800|model=hky,high,9,800,hky,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,-0.05555555555555555,0.0,-0.05555555555555555
ils=high|rep=09|length=800|model=jc,high,9,800,jc,0.0,0.16666666666666666,0.0,0.0,0.0,-0.16666666666666666,0.0,-0.16666666666666666
ils=high|rep=10|length=800|model=gtr_g4,high,10,800,gtr_g4,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.1111111111111111,-0.1111111111111111,0.0,-0.05555555555555555,0.05555555555555555
ils=high|rep=10|length=800|model=gtr,high,10,800,gtr,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.1111111111111111,-0.05555555555555555,0.05555555555555555,-0.05555555555555555,0.05555555555555555
ils=high|rep=10|length=800|model=hky_g4,high,10,800,hky_g4,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.05555555555555555,-0.1111111111111111,0.0,-0.1111111111111111,0.0
ils=high|rep=10|length=800|model=hky,high,10,800,hky,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.05555555555555555,-0.1111111111111111,0.0,-0.1111111111111111,0.0
ils=high|rep=10|length=800|model=jc,high,10,800,jc,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.0,0.05555555555555555,0.0
