condition,ils,replicate,sequence_length,analysis_model,n_branches,n_supported_branches,n_missing_support,branch_error_rate,brier_score,expected_calibration_error,p_wrong_given_support_ge_0.95,p_wrong_given_support_ge_0.99,n_support_ge_0.95,n_support_ge_0.99
ils=high|rep=01|length=200|model=gtr,high,1,200,gtr,900,533,367,0.8255555555555556,0.14446867354596624,0.2132363977485929,0.13846153846153847,0.11458333333333333,130,96
ils=high|rep=01|length=200|model=gtr_g4,high,1,200,gtr_g4,900,533,367,0.8288888888888889,0.13804530018761726,0.21370168855534707,0.11666666666666667,0.0967741935483871,120,62
ils=high|rep=01|length=200|model=hky,high,1,200,hky,900,533,367,0.8277777777777777,0.14336172607879924,0.21147091932457787,0.140625,0.13861386138613863,128,101
ils=high|rep=01|length=200|model=hky_g4,high,1,200,hky_g4,900,533,367,0.8255555555555556,0.14464707504690433,0.20758161350844284,0.14166666666666666,0.08450704225352113,120,71
ils=high|rep=01|length=200|model=jc,high,1,200,jc,900,533,367,0.8288888888888889,0.1473305422138837,0.21156660412757974,0.140625,0.13793103448275862,128,116
ils=high|rep=02|length=200|model=gtr,high,2,200,gtr,900,900,0,0.6222222222222222,0.4237798744444444,0.4626855555555555,0.3888888888888889,0.2645739910313901,360,223
ils=high|rep=02|length=200|model=gtr_g4,high,2,200,gtr_g4,900,900,0,0.4766666666666667,0.20184645888888889,0.15208555555555556,0.1,0.0641025641025641,230,156
ils=high|rep=02|length=200|model=hky,high,2,200,hky,900,900,0,0.6022222222222222,0.4111393622222222,0.44188444444444447,0.3804347826086957,0.2575107296137339,368,233
ils=high|rep=02|length=200|model=hky_g4,high,2,200,hky_g4,900,900,0,0.47444444444444445,0.20120238444444444,0.1477511111111111,0.10683760683760683,0.0379746835443038,234,158
ils=high|rep=02|length=200|model=jc,high,2,200,jc,900,900,0,0.6011111111111112,0.4091393844444444,0.44066666666666665,0.3791208791208791,0.28225806451612906,364,248
ils=high|rep=03|length=200|model=gtr,high,3,200,gtr,900,900,0,0.5877777777777777,0.40638213444444443,0.4451611111111112,0.3840909090909091,0.2542372881355932,440,295
ils=high|rep=03|length=200|model=gtr_g4,high,3,200,gtr_g4,900,900,0,0.4666666666666667,0.19851120777777778,0.1580322222222222,0.07692307692307693,0.03608247422680412,260,194
ils=high|rep=03|length=200|model=hky,high,3,200,hky,900,900,0,0.5977777777777777,0.41279601555555556,0.4559355555555556,0.3816091954022989,0.24054982817869416,435,291
ils=high|rep=03|length=200|model=hky_g4,high,3,200,hky_g4,900,900,0,0.45444444444444443,0.19444517333333333,0.14399777777777778,0.07954545454545454,0.05699481865284974,264,193
ils=high|rep=03|length=200|model=jc,high,3,200,jc,900,666,234,0.5766666666666667,0.39554662162162163,0.4223663663663664,0.36716417910447763,0.21794871794871795,335,234
ils=high|rep=04|length=200|model=gtr,high,4,200,gtr,900,900,0,0.5011111111111111,0.2865734122222222,0.2846255555555555,0.22311827956989247,0.1357142857142857,372,280
ils=high|rep=04|length=200|model=gtr_g4,high,4,200,gtr_g4,900,900,0,0.5066666666666667,0.20918749111111112,0.16984888888888885,0.08583690987124463,0.0,233,169
ils=high|rep=04|length=200|model=hky,high,4,200,hky,900,900,0,0.5133333333333333,0.2890307988888889,0.29791666666666666,0.23076923076923078,0.13309352517985612,377,278
ils=high|rep=04|length=200|model=hky_g4,high,4,200,hky_g4,900,900,0,0.5166666666666667,0.20677272,0.17767777777777777,0.08260869565217391,0.01764705882352941,230,170
ils=high|rep=04|length=200|model=jc,high,4,200,jc,900,900,0,0.5077777777777778,0.2914382577777778,0.29773777777777777,0.2345360824742268,0.125,388,280
ils=high|rep=05|length=200|model=gtr,high,5,200,gtr,900,900,0,0.4477777777777778,0.26824725555555556,0.2708177777777778,0.1789709172259508,0.09523809523809523,447,336
ils=high|rep=05|length=200|model=gtr_g4,high,5,200,gtr_g4,900,900,0,0.4388888888888889,0.19172830999999999,0.1336588888888889,0.07777777777777778,0.056338028169014086,270,213
ils=high|rep=05|length=200|model=hky,high,5,200,hky,900,900,0,0.44222222222222224,0.26979911666666667,0.26769888888888893,0.18625277161862527,0.10574018126888217,451,331
ils=high|rep=05|length=200|model=hky_g4,high,5,200,hky_g4,900,900,0,0.4211111111111111,0.18547273444444445,0.11741888888888888,0.06593406593406594,0.0380952380952381,273,210
ils=high|rep=05|length=200|model=jc,high,5,200,jc,900,900,0,0.45444444444444443,0.2897462411111111,0.2882077777777778,0.20562770562770563,0.10755813953488372,462,344
ils=high|rep=06|length=200|model=gtr,high,6,200,gtr,900,900,0,0.4011111111111111,0.2564008311111111,0.25688444444444447,0.17922606924643583,0.10666666666666667,491,375
ils=high|rep=06|length=200|model=gtr_g4,high,6,200,gtr_g4,900,900,0,0.39666666666666667,0.1718229811111111,0.10375666666666668,0.04797047970479705,0.036036036036036036,271,222
ils=high|rep=06|length=200|model=hky,high,6,200,hky,900,900,0,0.40555555555555556,0.26100544000000003,0.2630733333333334,0.18951612903225806,0.11405835543766578,496,377
ils=high|rep=06|length=200|model=hky_g4,high,6,200,hky_g4,900,900,0,0.39555555555555555,0.17095819555555558,0.10274222222222221,0.05714285714285714,0.032407407407407406,280,216
ils=high|rep=06|length=200|model=jc,high,6,200,jc,900,900,0,0.4077777777777778,0.27117015,0.2720922222222222,0.1936127744510978,0.125,501,384
ils=high|rep=07|length=200|model=gtr,high,7,200,gtr,900,900,0,0.5822222222222222,0.4094632288888889,0.4390044444444444,0.4115138592750533,0.30246913580246915,469,324
ils=high|rep=07|length=200|model=gtr_g4,high,7,200,gtr_g4,900,900,0,0.42333333333333334,0.18891119,0.09660555555555558,0.07782101167315175,0.02857142857142857,257,175
ils=high|rep=07|length=200|model=hky,high,7,200,hky,900,900,0,0.5911111111111111,0.41702069999999997,0.45231333333333335,0.4148936170212766,0.3111111111111111,470,315
ils=high|rep=07|length=200|model=hky_g4,high,7,200,hky_g4,900,900,0,0.43333333333333335,0.19176181444444446,0.10650111111111109,0.07984790874524715,0.03910614525139665,263,179
ils=high|rep=07|length=200|model=jc,high,7,200,jc,900,900,0,0.59,0.4229684833333333,0.4570233333333333,0.4166666666666667,0.309375,468,320
ils=high|rep=08|length=200|model=gtr,high,8,200,gtr,900,900,0,0.4677777777777778,0.3352766088888889,0.34907111111111117,0.28286852589641437,0.1918918918918919,502,370
ils=high|rep=08|length=200|model=gtr_g4,high,8,200,gtr_g4,900,900,0,0.3788888888888889,0.17272654555555556,0.09341444444444447,0.0728476821192053,0.044642857142857144,302,224
ils=high|rep=08|length=200|model=hky,high,8,200,hky,900,900,0,0.4811111111111111,0.34486307,0.36108555555555555,0.29554655870445345,0.1912568306010929,494,366
ils=high|rep=08|length=200|model=hky_g4,high,8,200,hky_g4,900,900,0,0.38333333333333336,0.17325206555555556,0.09840333333333336,0.06976744186046512,0.04054054054054054,301,222
ils=high|rep=08|length=200|model=jc,high,8,200,jc,900,900,0,0.47555555555555556,0.3434521377777778,0.36254000000000003,0.2848605577689243,0.1972972972972973,502,370
ils=high|rep=09|length=200|model=gtr,high,9,200,gtr,900,900,0,0.5955555555555555,0.4150010155555556,0.44455333333333336,0.3805970149253731,0.27099236641221375,402,262
ils=high|rep=09|length=200|model=gtr_g4,high,9,200,gtr_g4,900,900,0,0.4855555555555556,0.2089128322222222,0.1629833333333333,0.08943089430894309,0.056818181818181816,246,176
ils=high|rep=09|length=200|model=hky,high,9,200,hky,900,900,0,0.6088888888888889,0.4327692722222222,0.4616944444444444,0.4292565947242206,0.3148148148148148,417,270
