condition,ils,replicate,sequence_length,analysis_model,n_branches,n_supported_branches,n_missing_support,branch_error_rate,brier_score,expected_calibration_error,p_wrong_given_support_ge_0.95,p_wrong_given_support_ge_0.99,n_support_ge_0.95,n_support_ge_0.99
ils=low|rep=06|length=1600|model=jc,low,6,1600,jc,900,900,0,0.11666666666666667,0.10303124333333334,0.10253444444444448,0.08778173190984578,0.07701711491442542,843,818
ils=low|rep=07|length=1600|model=gtr,low,7,1600,gtr,900,900,0,0.17555555555555555,0.16055989222222222,0.1599455555555556,0.1444043321299639,0.11862244897959184,831,784
ils=low|rep=07|length=1600|model=gtr_g4,low,7,1600,gtr_g4,900,900,0,0.09888888888888889,0.04856071,0.015581111111111132,0.0045662100456621,0.0,657,609
ils=low|rep=07|length=1600|model=hky,low,7,1600,hky,900,900,0,0.17777777777777778,0.16212100444444444,0.16103111111111115,0.14389359129383314,0.12229299363057325,827,785
ils=low|rep=07|length=1600|model=hky_g4,low,7,1600,hky_g4,900,900,0,0.10222222222222223,0.04854480666666666,0.016357777777777836,0.004552352048558422,0.0,659,613
ils=low|rep=07|length=1600|model=jc,low,7,1600,jc,900,900,0,0.18,0.16277472777777777,0.16389666666666663,0.14628297362110312,0.12244897959183673,834,784
ils=low|rep=08|length=1600|model=gtr,low,8,1600,gtr,900,900,0,0.10444444444444445,0.09086328666666668,0.08929555555555554,0.07100591715976332,0.057001239157372985,845,807
ils=low|rep=08|length=1600|model=gtr_g4,low,8,1600,gtr_g4,900,900,0,0.07888888888888888,0.04612338111111111,0.017545555555555616,0.002844950213371266,0.0014771048744460858,703,677
ils=low|rep=08|length=1600|model=hky,low,8,1600,hky,900,900,0,0.10777777777777778,0.0940693811111111,0.09249444444444448,0.0755608028335301,0.05721393034825871,847,804
ils=low|rep=08|length=1600|model=hky_g4,low,8,1600,hky_g4,900,900,0,0.07888888888888888,0.04687307,0.01733666666666656,0.002844950213371266,0.0014792899408284023,703,676
ils=low|rep=08|length=1600|model=jc,low,8,1600,jc,900,900,0,0.09444444444444444,0.08269115333333334,0.08029777777777775,0.06998813760379596,0.05166051660516605,843,813
ils=low|rep=09|length=1600|model=gtr,low,9,1600,gtr,900,900,0,0.18555555555555556,0.16159856333333333,0.16085444444444438,0.13875,0.1118508655126498,800,751
ils=low|rep=09|length=1600|model=gtr_g4,low,9,1600,gtr_g4,900,900,0,0.1111111111111111,0.06561148222222223,0.021015555555555555,0.00625,0.005,640,600
ils=low|rep=09|length=1600|model=hky,low,9,1600,hky,900,900,0,0.18888888888888888,0.16451367444444445,0.16422333333333328,0.14037267080745341,0.11051930758988016,805,751
ils=low|rep=09|length=1600|model=hky_g4,low,9,1600,hky_g4,900,900,0,0.11333333333333333,0.06487529888888889,0.018558888888888767,0.0062402496099844,0.0033333333333333335,641,600
ils=low|rep=09|length=1600|model=jc,low,9,1600,jc,900,900,0,0.18888888888888888,0.16277789222222222,0.16331222222222216,0.1405672009864365,0.11926605504587157,811,763
ils=low|rep=10|length=1600|model=gtr,low,10,1600,gtr,900,900,0,0.09444444444444444,0.06038884,0.055966666666666595,0.027742749054224466,0.014492753623188406,793,759
ils=low|rep=10|length=1600|model=gtr_g4,low,10,1600,gtr_g4,900,900,0,0.10444444444444445,0.0500033,0.01086222222222217,0.0043541364296081275,0.0,689,636
ils=low|rep=10|length=1600|model=hky,low,10,1600,hky,900,900,0,0.09444444444444444,0.060615197777777775,0.05576888888888889,0.028967254408060455,0.014511873350923483,794,758
ils=low|rep=10|length=1600|model=hky_g4,low,10,1600,hky_g4,900,900,0,0.10333333333333333,0.05011632222222222,0.01219555555555552,0.0043541364296081275,0.0,689,634
ils=low|rep=10|length=1600|model=jc,low,10,1600,jc,900,900,0,0.09555555555555556,0.06528536888888889,0.059071111111111116,0.0327455919395466,0.020887728459530026,794,766
